trip_id,payment_type_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
3104,1.0,33.5,0.5,0.5,7.46,0.0,0.3,2.5,44.76
3105,1.0,12.5,0.5,0.5,2.0,0.0,0.3,2.5,18.3
3106,2.0,11.0,1.0,0.5,0.0,0.0,0.3,2.5,15.3
3107,2.0,3.5,0.0,0.5,0.0,0.0,0.3,2.5,6.8
3108,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
3109,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
3110,1.0,22.0,1.0,0.5,6.58,0.0,0.3,2.5,32.88
3111,1.0,8.0,0.5,0.5,1.77,0.0,0.3,2.5,13.57
3112,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
3113,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
3114,2.0,5.0,1.0,0.5,0.0,0.0,0.3,0.0,6.8
3115,1.0,12.0,0.0,0.5,1.2,0.0,0.3,2.5,16.5
3116,2.0,5.5,3.5,0.5,0.0,0.0,0.3,2.5,9.8
3117,1.0,52.0,0.0,0.5,11.75,6.12,0.3,0.0,70.67
3118,1.0,7.0,3.0,0.5,2.0,0.0,0.3,2.5,12.8
3119,1.0,13.5,0.5,0.5,1.73,0.0,0.3,2.5,19.03
3120,2.0,5.0,0.5,0.5,0.0,0.0,0.3,2.5,8.8
3121,2.0,12.5,2.5,0.5,0.0,0.0,0.3,2.5,15.8
3122,1.0,12.5,3.5,0.5,3.36,0.0,0.3,2.5,20.16
3123,1.0,7.0,0.5,0.5,2.16,0.0,0.3,2.5,12.96
3124,2.0,14.5,2.5,0.5,0.0,0.0,0.3,2.5,17.8
3125,1.0,6.5,0.5,0.5,2.58,0.0,0.3,2.5,12.88
3126,1.0,9.0,0.0,0.5,2.46,0.0,0.3,2.5,14.76
3127,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
3128,1.0,11.0,1.0,0.5,2.2,0.0,0.3,2.5,17.5
3129,1.0,8.0,0.0,0.5,2.7,0.0,0.3,2.5,14.0
3130,1.0,10.5,3.0,0.5,2.85,0.0,0.3,2.5,17.15
3131,1.0,18.0,0.0,0.5,4.26,0.0,0.3,2.5,25.56
3132,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
3133,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
3134,1.0,4.5,0.5,0.5,2.08,0.0,0.3,2.5,10.38
3135,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
3136,2.0,9.0,2.5,0.5,0.0,0.0,0.3,2.5,12.3
3137,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
3138,1.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
3139,1.0,10.0,0.0,0.5,2.0,0.0,0.3,2.5,15.3
3140,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
3141,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
3142,1.0,13.5,1.0,0.5,3.56,0.0,0.3,2.5,21.36
3143,1.0,11.0,3.0,0.5,2.95,0.0,0.3,2.5,17.75
3144,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
3145,1.0,13.5,1.0,0.5,3.56,0.0,0.3,2.5,21.36
3146,2.0,5.5,3.5,0.5,0.0,0.0,0.3,2.5,9.8
3147,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,18.51
3148,1.0,22.0,0.0,0.5,4.56,0.0,0.3,0.0,27.36
3149,1.0,23.0,0.0,0.5,6.48,6.12,0.3,2.5,38.9
3150,2.0,20.0,0.5,0.5,0.0,0.0,0.3,2.5,23.8
3151,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
3152,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
3153,1.0,11.0,0.5,0.5,1.0,0.0,0.3,2.5,15.8
3154,1.0,20.5,0.0,0.5,4.76,0.0,0.3,2.5,28.56
3155,1.0,10.0,3.5,0.5,1.0,0.0,0.3,2.5,15.3
3156,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
3157,1.0,8.0,2.5,0.5,2.25,0.0,0.3,2.5,13.55
3158,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
3159,1.0,25.0,0.0,0.5,3.69,0.0,0.3,2.5,31.99
3160,1.0,11.5,0.0,0.5,2.96,0.0,0.3,2.5,17.76
3161,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
3162,1.0,7.5,2.5,0.5,3.2,0.0,0.3,2.5,14.0
3163,1.0,7.5,2.5,0.5,0.0,0.0,0.3,2.5,10.8
3164,1.0,4.5,3.5,0.5,1.75,0.0,0.3,2.5,10.55
3165,2.0,3.5,0.5,0.5,0.0,0.0,0.3,2.5,7.3
3166,1.0,22.0,0.0,0.5,5.06,0.0,0.3,2.5,30.36
3167,1.0,12.5,0.0,0.5,2.37,0.0,0.3,2.5,18.17
3168,1.0,8.0,0.0,0.5,0.0,0.0,0.3,0.0,8.8
3169,1.0,6.5,2.5,0.5,1.96,0.0,0.3,2.5,11.76
3170,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
3171,1.0,13.0,0.0,0.5,3.26,0.0,0.3,2.5,19.56
3172,1.0,7.0,1.0,0.5,1.5,0.0,0.3,2.5,12.8
3173,1.0,11.0,0.0,0.5,2.0,0.0,0.3,2.5,16.3
3174,2.0,16.5,0.0,0.5,0.0,0.0,0.3,2.5,19.8
3175,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
3176,1.0,7.0,2.5,0.5,1.55,0.0,0.3,2.5,11.85
3177,1.0,13.0,0.5,0.5,3.36,0.0,0.3,2.5,20.16
3178,1.0,6.0,3.0,0.5,1.0,0.0,0.3,2.5,10.8
3179,1.0,16.5,0.5,0.5,4.06,0.0,0.3,2.5,24.36
3180,2.0,9.0,0.0,0.5,0.0,0.0,0.3,2.5,12.3
3181,1.0,8.0,1.0,0.5,2.0,0.0,0.3,2.5,14.3
3182,1.0,9.5,1.0,0.5,3.45,0.0,0.3,2.5,17.25
3183,1.0,5.0,3.5,0.5,1.3,0.0,0.3,2.5,10.6
3184,1.0,6.5,2.5,0.5,0.98,0.0,0.3,2.5,10.78
3185,1.0,4.0,0.0,0.5,1.82,0.0,0.3,2.5,9.12
3186,2.0,12.5,0.5,0.5,0.0,0.0,0.3,2.5,16.3
3187,1.0,5.5,2.5,0.5,0.5,0.0,0.3,2.5,9.3
3188,1.0,6.5,1.0,0.5,2.7,0.0,0.3,2.5,13.5
3189,2.0,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3
3190,1.0,6.5,1.0,0.5,2.16,0.0,0.3,2.5,12.96
3191,1.0,4.0,0.5,0.5,1.56,0.0,0.3,2.5,9.36
3192,1.0,7.5,0.0,0.5,1.0,0.0,0.3,2.5,11.8
3193,2.0,9.0,0.0,0.5,0.0,0.0,0.3,0.0,9.8
3194,1.0,118.75,0.0,0.5,20.0,19.87,0.3,2.5,161.92
3195,3.0,-2.5,0.0,-0.5,0.0,0.0,-0.3,0.0,-3.3
3196,1.0,16.0,3.5,0.5,3.05,0.0,0.3,2.5,23.35
3197,1.0,4.0,0.0,0.5,1.46,0.0,0.3,2.5,8.76
3198,1.0,12.5,0.0,0.5,2.0,0.0,0.3,2.5,17.8
3199,2.0,9.5,3.5,0.5,0.0,0.0,0.3,2.5,13.8
3200,1.0,14.5,0.5,0.5,5.49,0.0,0.3,2.5,23.79
3201,1.0,10.0,0.5,0.5,2.0,0.0,0.3,2.5,15.8
3202,1.0,14.0,0.0,0.5,3.46,0.0,0.3,2.5,20.76
3203,2.0,8.0,1.0,0.5,0.0,0.0,0.3,2.5,12.3
3204,1.0,8.0,2.5,0.5,2.26,0.0,0.3,2.5,13.56
3205,1.0,25.5,1.0,0.5,7.45,0.0,0.3,2.5,37.25
3206,1.0,8.5,2.5,0.5,2.35,0.0,0.3,2.5,14.15
3207,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
3208,1.0,12.0,0.0,0.5,3.82,0.0,0.3,2.5,19.12
3209,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
3210,2.0,9.0,0.5,0.5,0.0,0.0,0.3,2.5,12.8
3211,1.0,52.0,0.0,0.5,10.0,6.12,0.3,2.5,71.42
3212,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
3213,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
3214,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
3215,1.0,14.0,0.0,0.5,3.46,0.0,0.3,2.5,20.76
3216,1.0,8.5,0.0,0.5,2.36,0.0,0.3,2.5,14.16
3217,1.0,41.0,0.0,0.5,8.86,0.0,0.3,2.5,53.16
3218,1.0,16.5,0.0,0.5,3.96,0.0,0.3,2.5,23.76
3219,1.0,4.5,0.5,0.5,1.66,0.0,0.3,2.5,9.96
3220,1.0,6.0,3.5,0.5,0.0,0.0,0.3,2.5,10.3
3221,2.0,7.0,0.0,0.5,0.0,0.0,0.3,2.5,10.3
3222,1.0,6.5,1.0,0.5,2.16,0.0,0.3,2.5,12.96
3223,1.0,5.5,0.5,0.5,2.32,0.0,0.3,2.5,11.62
3224,1.0,8.0,0.0,0.5,6.0,0.0,0.3,2.5,17.3
3225,1.0,13.5,2.5,0.5,3.35,0.0,0.3,2.5,20.15
3226,1.0,17.5,3.0,0.5,5.3,0.0,0.3,2.5,26.6
3227,1.0,25.5,0.5,0.5,5.86,0.0,0.3,2.5,35.16
3228,1.0,8.0,3.0,0.5,2.35,0.0,0.3,2.5,14.15
3229,1.0,25.5,0.0,0.5,5.0,0.0,0.3,2.5,33.8
3230,1.0,24.5,1.0,0.5,0.0,0.0,0.3,2.5,28.8
3231,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
3232,1.0,14.0,1.0,0.5,3.66,0.0,0.3,2.5,21.96
3233,1.0,15.5,3.0,0.5,3.85,0.0,0.3,2.5,23.15
3234,1.0,22.5,0.5,0.5,5.95,6.12,0.3,0.0,35.87
3235,1.0,9.5,2.5,0.5,1.28,0.0,0.3,2.5,14.08
3236,1.0,13.5,0.5,0.5,3.46,0.0,0.3,2.5,20.76
3237,1.0,8.5,1.0,0.5,2.56,0.0,0.3,2.5,15.36
3238,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
3239,1.0,8.5,0.0,0.5,2.36,0.0,0.3,2.5,14.16
3240,1.0,23.0,0.0,0.5,1.25,0.0,0.3,2.5,27.55
3241,1.0,3.5,2.5,0.5,1.0,0.0,0.3,2.5,7.8
3242,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
3243,1.0,6.5,2.5,0.5,0.98,0.0,0.3,2.5,10.78
3244,2.0,10.0,1.0,0.5,0.0,0.0,0.3,2.5,14.3
3245,1.0,30.0,0.5,0.5,6.76,0.0,0.3,2.5,40.56
3246,1.0,23.0,1.0,0.5,4.96,0.0,0.3,0.0,29.76
3247,2.0,55.0,0.0,0.5,0.0,6.12,0.3,0.0,61.92
3248,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
3249,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
3250,1.0,7.0,2.5,0.5,1.44,0.0,0.3,2.5,11.74
3251,1.0,11.0,2.5,0.5,2.86,0.0,0.3,2.5,17.16
3252,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
3253,2.0,6.0,0.5,0.5,0.0,0.0,0.3,2.5,9.8
3254,1.0,6.5,0.0,0.5,1.2,0.0,0.3,2.5,11.0
3255,1.0,12.0,2.5,0.5,1.5,0.0,0.3,2.5,16.8
3256,1.0,7.0,2.5,0.5,1.0,0.0,0.3,2.5,11.3
3257,1.0,9.0,0.0,0.5,2.46,0.0,0.3,2.5,14.76
3258,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
3259,1.0,9.0,0.5,0.5,2.56,0.0,0.3,2.5,15.36
3260,2.0,8.5,0.5,0.5,0.0,0.0,0.3,2.5,12.3
3261,1.0,19.0,0.0,0.5,2.0,0.0,0.3,2.5,24.3
3262,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
3263,1.0,21.0,3.0,0.5,0.0,0.0,0.3,2.5,24.8
3264,1.0,5.0,2.5,0.5,2.0,0.0,0.3,2.5,10.3
3265,2.0,5.0,0.5,0.5,0.0,0.0,0.3,2.5,8.8
3266,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
3267,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
3268,1.0,8.5,0.5,0.5,1.0,0.0,0.3,0.0,10.8
3269,2.0,7.0,2.5,0.5,0.0,0.0,0.3,2.5,10.3
3270,1.0,22.5,1.0,0.5,5.36,0.0,0.3,2.5,32.16
3271,2.0,21.0,2.5,0.5,0.0,0.0,0.3,2.5,24.3
3272,1.0,7.0,2.5,0.5,1.03,0.0,0.3,2.5,11.33
3273,2.0,9.5,2.5,0.5,0.0,0.0,0.3,2.5,12.8
3274,1.0,5.5,0.0,0.5,1.0,0.0,0.3,0.0,7.3
3275,1.0,7.5,1.0,0.5,2.36,0.0,0.3,2.5,14.16
3276,1.0,7.5,0.0,0.5,1.0,0.0,0.3,2.5,11.8
3277,1.0,23.0,3.0,0.5,4.0,0.0,0.3,2.5,30.8
3278,1.0,24.0,2.5,0.5,5.45,0.0,0.3,2.5,32.75
3279,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
3280,1.0,8.5,0.0,0.5,1.18,0.0,0.3,2.5,12.98
3281,2.0,39.5,0.0,0.5,0.0,0.0,0.3,0.0,40.3
3282,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
3283,2.0,6.5,3.5,0.5,0.0,0.0,0.3,2.5,10.8
3284,1.0,11.5,0.5,0.5,3.06,0.0,0.3,2.5,18.36
3285,2.0,2.5,0.0,0.5,0.0,0.0,0.3,0.0,3.3
3286,1.0,5.0,3.0,0.5,1.75,0.0,0.3,2.5,10.55
3287,1.0,10.5,1.0,0.5,2.96,0.0,0.3,2.5,17.76
3288,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
3289,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
3290,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
3291,2.0,9.5,0.5,0.5,0.0,0.0,0.3,2.5,13.3
3292,1.0,10.0,0.5,0.5,2.76,0.0,0.3,2.5,16.56
3293,2.0,6.0,1.0,0.5,0.0,0.0,0.3,2.5,10.3
3294,2.0,17.0,0.0,0.5,0.0,0.0,0.3,2.5,20.3
3295,1.0,5.0,3.5,0.5,1.85,0.0,0.3,2.5,11.15
3296,1.0,8.5,1.0,0.5,1.28,0.0,0.3,2.5,14.08
3297,2.0,10.0,1.0,0.5,0.0,0.0,0.3,2.5,14.3
3298,3.0,46.5,2.5,0.5,0.0,6.12,0.3,2.5,55.92
3299,2.0,5.0,3.5,0.5,1.6,0.0,0.3,2.5,10.9
3300,1.0,12.5,0.0,0.5,3.95,0.0,0.3,2.5,19.75
3301,2.0,26.5,0.5,0.5,0.0,0.0,0.3,2.5,30.3
3302,1.0,19.5,0.5,0.5,4.66,0.0,0.3,2.5,27.96
3303,1.0,12.0,0.5,0.5,3.16,0.0,0.3,2.5,18.96
3304,1.0,10.0,0.5,0.5,2.76,0.0,0.3,2.5,16.56
3305,2.0,17.0,2.5,0.5,0.0,0.0,0.3,2.5,20.3
3306,2.0,10.0,0.0,0.5,0.0,0.0,0.3,0.0,10.8
3307,1.0,8.0,2.5,0.5,2.26,0.0,0.3,2.5,13.56
3308,1.0,6.0,0.0,0.5,2.32,0.0,0.3,2.5,11.62
3309,1.0,5.5,0.5,0.5,1.86,0.0,0.3,2.5,11.16
3310,1.0,3.5,2.5,0.5,1.0,0.0,0.3,2.5,7.8
3311,1.0,11.5,2.5,0.5,2.95,0.0,0.3,2.5,17.75
3312,1.0,7.0,0.0,0.5,1.0,0.0,0.3,2.5,11.3
3313,2.0,36.5,0.0,0.5,0.0,0.0,0.3,2.5,39.8
3314,2.0,11.0,2.5,0.5,0.0,0.0,0.3,2.5,14.3
3315,1.0,9.0,1.0,0.5,2.66,0.0,0.3,2.5,15.96
3316,1.0,3.5,2.5,0.5,0.0,0.0,0.3,2.5,6.8
3317,1.0,14.5,2.5,0.5,3.55,0.0,0.3,2.5,21.35
3318,1.0,20.5,0.5,0.5,4.86,0.0,0.3,2.5,29.16
3319,1.0,15.5,1.0,0.5,2.0,0.0,0.3,2.5,21.8
3320,1.0,4.5,0.0,0.5,1.0,0.0,0.3,2.5,8.8
3321,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
3322,2.0,11.5,3.0,0.5,0.0,0.0,0.3,2.5,15.3
3323,1.0,8.5,2.5,0.5,2.0,0.0,0.3,2.5,13.8
3324,2.0,7.5,2.5,0.5,0.0,0.0,0.3,2.5,10.8
3325,1.0,4.5,0.0,0.5,1.0,0.0,0.3,2.5,8.8
3326,1.0,18.0,3.5,0.5,6.65,0.0,0.3,2.5,28.95
3327,1.0,49.0,0.5,0.5,10.56,0.0,0.3,2.5,63.36
3328,1.0,6.0,3.0,0.5,2.45,0.0,0.3,2.5,12.25
3329,2.0,7.0,3.5,0.5,0.0,0.0,0.3,2.5,11.3
3330,1.0,4.0,0.5,0.5,1.56,0.0,0.3,2.5,9.36
3331,1.0,5.5,1.0,0.5,1.96,0.0,0.3,2.5,11.76
3332,1.0,7.0,2.5,0.5,2.05,0.0,0.3,2.5,12.35
3333,1.0,8.0,2.5,0.5,2.25,0.0,0.3,2.5,13.55
3334,2.0,19.0,0.0,0.5,0.0,0.0,0.3,0.0,19.8
3335,1.0,52.0,0.0,0.5,11.06,0.0,0.3,2.5,66.36
3336,1.0,14.5,1.0,0.5,3.0,0.0,0.3,2.5,21.8
3337,2.0,32.5,3.0,0.5,0.0,0.0,0.3,2.5,36.3
3338,1.0,14.5,1.0,0.5,3.76,0.0,0.3,2.5,22.56
3339,1.0,9.0,0.0,0.5,2.46,0.0,0.3,2.5,14.76
3340,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
3341,1.0,89.0,0.0,0.0,21.86,20.0,0.3,0.0,131.16
3342,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
3343,1.0,5.0,3.0,0.5,1.0,0.0,0.3,2.5,9.8
3344,1.0,14.0,3.5,0.5,2.8,0.0,0.3,2.5,21.1
3345,2.0,11.0,0.5,0.5,0.0,0.0,0.3,2.5,14.8
3346,1.0,14.0,0.0,0.5,4.32,0.0,0.3,2.5,21.62
3347,1.0,6.0,2.5,0.5,1.85,0.0,0.3,2.5,11.15
3348,1.0,7.5,2.5,0.5,2.16,0.0,0.3,2.5,12.96
3349,1.0,19.5,0.5,0.5,3.0,0.0,0.3,2.5,26.3
3350,1.0,11.0,0.0,0.5,3.58,0.0,0.3,2.5,17.88
3351,1.0,3.5,0.0,0.5,1.02,0.0,0.3,2.5,7.82
3352,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
3353,1.0,7.5,0.0,0.5,3.24,0.0,0.3,2.5,14.04
3354,1.0,19.0,3.0,0.5,5.75,6.12,0.3,2.5,34.67
3355,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
3356,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
3357,2.0,6.5,0.5,0.5,0.0,0.0,0.3,2.5,10.3
3358,1.0,52.0,2.5,0.5,0.0,6.12,0.3,2.5,61.42
3359,1.0,9.0,0.5,0.5,3.0,0.0,0.3,2.5,15.8
3360,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
3361,1.0,7.0,0.0,0.5,2.58,0.0,0.3,2.5,12.88
3362,1.0,5.5,2.5,0.5,1.0,0.0,0.3,2.5,9.8
3363,1.0,17.0,3.0,0.5,2.0,0.0,0.3,2.5,22.8
3364,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
3365,2.0,12.5,0.0,0.5,0.0,0.0,0.3,2.5,15.8
3366,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
3367,1.0,6.5,0.0,0.5,2.45,0.0,0.3,2.5,12.25
3368,2.0,5.5,1.0,0.5,0.0,0.0,0.3,2.5,9.8
3369,1.0,8.0,0.5,0.5,2.0,0.0,0.3,2.5,13.8
3370,1.0,12.0,0.5,0.5,2.0,0.0,0.3,2.5,17.8
3371,2.0,4.5,0.5,0.5,0.0,0.0,0.3,2.5,8.3
3372,2.0,7.0,0.0,0.5,0.0,0.0,0.3,2.5,10.3
3373,1.0,10.0,0.5,0.5,2.76,0.0,0.3,2.5,16.56
3374,2.0,18.0,3.0,0.5,0.0,0.0,0.3,2.5,21.8
3375,2.0,10.0,0.0,0.5,0.0,0.0,0.3,2.5,13.3
3376,1.0,49.2,0.0,0.5,0.0,6.12,0.3,0.0,56.12
3377,1.0,8.0,0.0,0.5,2.82,0.0,0.3,2.5,14.12
3378,1.0,4.0,0.0,0.5,1.46,0.0,0.3,2.5,8.76
3379,1.0,19.0,3.0,0.5,4.55,0.0,0.3,2.5,27.35
3380,2.0,22.5,0.5,0.5,0.0,0.0,0.3,2.5,26.3
3381,1.0,6.0,3.0,0.5,1.0,0.0,0.3,2.5,10.8
3382,1.0,9.5,1.0,0.5,0.1,0.0,0.3,2.5,13.9
3383,1.0,16.5,0.5,0.5,3.0,0.0,0.3,2.5,23.3
3384,1.0,18.5,1.0,0.5,4.56,0.0,0.3,2.5,27.36
3385,2.0,11.0,2.5,0.5,0.0,0.0,0.3,2.5,14.3
3386,2.0,19.5,0.5,0.5,0.0,0.0,0.3,2.5,23.3
3387,1.0,8.0,0.0,0.5,1.13,0.0,0.3,2.5,12.43
3388,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
3389,2.0,19.0,0.5,0.5,0.0,0.0,0.3,0.0,20.3
3390,2.0,7.5,0.5,0.5,0.0,0.0,0.3,2.5,11.3
3391,1.0,13.5,1.0,0.5,1.78,0.0,0.3,2.5,19.58
3392,2.0,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3
3393,1.0,10.0,0.0,0.5,1.33,0.0,0.3,2.5,14.63
3394,1.0,6.5,0.0,0.5,1.47,0.0,0.3,2.5,11.27
3395,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
3396,1.0,10.0,2.5,0.5,2.65,0.0,0.3,2.5,15.95
3397,1.0,11.0,1.0,0.5,3.82,0.0,0.3,2.5,19.12
3398,1.0,11.0,2.5,0.5,3.0,0.0,0.3,2.5,17.3
3399,2.0,13.0,1.0,0.5,0.0,0.0,0.3,2.5,17.3
3400,1.0,8.0,0.0,0.5,2.83,0.0,0.3,2.5,14.13
3401,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
3402,1.0,12.5,0.5,0.5,4.08,0.0,0.3,2.5,20.38
3403,2.0,23.5,0.5,0.5,0.0,0.0,0.3,0.0,24.8
3404,1.0,9.0,0.0,0.5,3.69,0.0,0.3,2.5,15.99
3405,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
3406,2.0,10.0,2.5,0.5,0.0,0.0,0.3,2.5,13.3
3407,1.0,11.5,0.5,0.5,1.0,0.0,0.3,2.5,16.3
3408,2.0,16.5,0.5,0.5,0.0,0.0,0.3,0.0,17.8
3409,1.0,9.5,3.5,0.5,4.1,0.0,0.3,2.5,17.9
3410,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
3411,1.0,6.5,0.0,0.5,1.45,0.0,0.3,0.0,8.75
3412,1.0,13.0,3.5,0.5,3.45,0.0,0.3,2.5,20.75
3413,2.0,6.5,2.5,0.5,0.0,0.0,0.3,2.5,9.8
3414,1.0,14.0,1.0,0.5,1.83,0.0,0.3,2.5,20.13
3415,2.0,27.5,0.0,0.5,0.0,0.0,0.3,0.0,28.3
3416,1.0,9.0,0.0,0.5,2.21,0.0,0.3,2.5,14.51
3417,1.0,18.5,0.0,0.5,3.86,0.0,0.3,0.0,23.16
3418,2.0,20.5,0.5,0.5,0.0,0.0,0.3,0.0,21.8
3419,2.0,7.0,3.0,0.5,0.0,0.0,0.3,2.5,10.8
3420,1.0,7.5,1.0,0.5,2.36,0.0,0.3,2.5,14.16
3421,1.0,8.0,0.0,0.5,1.2,0.0,0.3,2.5,12.5
3422,1.0,10.5,0.0,0.5,3.45,0.0,0.3,2.5,17.25
3423,1.0,9.5,3.0,0.5,2.65,0.0,0.3,2.5,15.95
3424,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
3425,1.0,52.0,0.0,0.5,11.06,0.0,0.3,2.5,66.36
3426,1.0,8.5,1.0,0.5,2.05,0.0,0.3,0.0,12.35
3427,1.0,52.0,4.5,0.5,11.96,0.0,0.3,2.5,71.76
3428,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
3429,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
3430,1.0,9.0,0.5,0.5,2.0,0.0,0.3,0.0,12.3
3431,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
3432,2.0,8.0,0.5,0.5,0.0,0.0,0.3,2.5,11.8
3433,2.0,6.5,1.0,0.5,0.0,0.0,0.3,2.5,10.8
3434,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
3435,1.0,6.0,0.0,0.5,1.0,0.0,0.3,2.5,10.3
3436,1.0,11.0,2.5,0.5,2.85,0.0,0.3,2.5,17.15
3437,1.0,3.5,0.0,0.5,10.0,0.0,0.3,2.5,16.8
3438,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
3439,1.0,10.5,2.5,0.5,1.0,0.0,0.3,2.5,14.8
3440,2.0,6.0,0.5,0.5,0.0,0.0,0.3,2.5,9.8
3441,2.0,11.0,0.0,0.5,0.0,0.0,0.3,0.0,11.8
3442,1.0,8.5,3.0,0.5,2.45,0.0,0.3,2.5,14.75
3443,1.0,4.0,3.0,0.5,1.55,0.0,0.3,2.5,9.35
3444,1.0,6.0,1.0,0.5,2.58,0.0,0.3,2.5,12.88
3445,1.0,4.0,0.5,0.5,1.56,0.0,0.3,2.5,9.36
3446,1.0,11.0,2.5,0.5,1.0,0.0,0.3,2.5,15.3
3447,2.0,7.0,2.5,0.5,0.0,0.0,0.3,2.5,10.3
3448,1.0,7.0,0.0,0.5,0.52,0.0,0.3,2.5,10.82
3449,1.0,7.0,2.5,0.5,1.0,0.0,0.3,2.5,11.3
3450,2.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
3451,1.0,6.0,1.0,0.5,2.06,0.0,0.3,2.5,12.36
3452,1.0,30.0,0.0,0.5,6.66,0.0,0.3,2.5,39.96
3453,2.0,4.5,2.5,0.5,0.0,0.0,0.3,2.5,7.8
3454,1.0,4.5,0.0,0.5,0.8,0.0,0.3,2.5,8.6
3455,1.0,7.0,3.0,0.5,1.08,0.0,0.3,2.5,11.88
3456,1.0,6.0,3.5,0.5,2.05,0.0,0.3,2.5,12.35
3457,1.0,9.5,2.5,0.5,1.0,0.0,0.3,2.5,13.8
3458,1.0,9.5,0.5,0.5,2.66,0.0,0.3,2.5,15.96
3459,1.0,5.0,1.0,0.5,0.0,0.0,0.3,2.5,9.3
3460,1.0,6.0,2.5,0.5,1.85,0.0,0.3,2.5,11.15
