trip_id,location_id
5793,140
5794,79
5795,68
5796,138
5797,138
5798,181
5799,229
5800,163
5801,141
5802,48
5803,239
5804,249
5805,142
5806,229
5807,166
5808,239
5809,24
5810,229
5811,230
5812,163
5813,231
5814,170
5815,141
5816,263
5817,137
5818,75
5819,158
5820,162
5821,231
5822,144
5823,113
5824,100
5825,163
5826,229
5827,162
5828,100
5829,237
5830,142
5831,263
5832,138
5833,188
5834,230
5835,237
5836,107
5837,170
5838,249
5839,161
5840,236
5841,170
5842,114
5843,239
5844,132
5845,236
5846,151
5847,100
5848,88
5849,186
5850,75
5851,48
5852,140
5853,237
5854,161
5855,142
5856,164
5857,236
5858,230
5859,100
5860,186
5861,138
5862,138
5863,239
5864,141
5865,234
5866,142
5867,138
5868,236
5869,239
5870,164
5871,239
5872,239
5873,234
5874,246
5875,140
5876,79
5877,230
5878,262
5879,151
5880,239
5881,236
5882,230
5883,163
5884,237
5885,48
5886,113
5887,246
5888,48
5889,236
5890,90
5891,238
5892,232
5893,186
5894,231
5895,161
5896,75
5897,256
5898,114
5899,261
5900,262
5901,230
5902,142
5903,230
5904,263
5905,138
5906,142
5907,166
5908,162
5909,239
5910,114
5911,48
5912,107
5913,48
5914,142
5915,164
5916,262
5917,116
5918,113
5919,158
5920,142
5921,237
5922,162
5923,229
5924,114
5925,140
5926,237
5927,234
5928,163
5929,138
5930,148
5931,186
5932,106
5933,138
5934,161
5935,230
5936,263
5937,161
5938,239
5939,234
5940,230
5941,237
5942,238
5943,263
5944,162
5945,163
5946,237
5947,161
5948,141
5949,230
5950,140
5951,141
5952,186
5953,236
5954,246
5955,263
5956,79
5957,237
5958,249
5959,132
5960,142
5961,230
5962,68
5963,263
5964,186
5965,230
5966,246
5967,142
5968,230
5969,162
5970,236
5971,163
5972,232
5973,4
5974,186
5975,163
5976,236
5977,163
5978,233
5979,239
5980,100
5981,132
5982,114
5983,238
5984,262
5985,211
5986,140
5987,230
5988,141
5989,246
5990,79
5991,170
5992,90
5993,87
5994,132
5995,262
5996,107
5997,68
5998,43
5999,170
6000,238
6001,68
6002,141
6003,107
6004,114
6005,230
6006,237
6007,186
6008,143
6009,164
6010,113
6011,68
6012,43
6013,48
6014,186
6015,142
6016,186
6017,163
6018,186
6019,246
6020,237
6021,142
6022,234
6023,264
6024,231
6025,163
6026,140
6027,246
6028,186
6029,262
6030,41
6031,162
6032,186
6033,263
6034,151
6035,141
6036,90
6037,249
6038,138
6039,229
6040,158
6041,237
6042,236
6043,97
6044,45
6045,229
6046,229
6047,186
6048,158
6049,249
6050,233
6051,145
6052,230
6053,148
6054,48
6055,237
6056,114
6057,138
6058,229
6059,107
6060,249
6061,132
6062,113
6063,142
6064,113
6065,138
6066,230
6067,48
6068,239
6069,164
6070,48
6071,161
6072,236
6073,170
6074,163
6075,132
6076,249
6077,170
6078,236
6079,151
6080,144
6081,237
6082,238
6083,148
6084,161
6085,50
6086,170
6087,79
6088,161
6089,137
6090,262
6091,186
6092,142
6093,186
6094,48
6095,249
6096,140
6097,142
6098,249
6099,79
6100,90
6101,236
6102,13
6103,262
6104,158
6105,132
6106,170
6107,142
6108,164
6109,137
6110,68
6111,238
6112,163
6113,142
6114,142
6115,224
6116,264
6117,162
6118,137
6119,68
6120,129
6121,162
6122,263
6123,158
6124,170
6125,138
6126,143
6127,141
6128,161
6129,239
6130,140
6131,90
6132,236
6133,161
6134,246
6135,132
6136,41
6137,162
6138,234
6139,113
6140,239
6141,229
6142,236
6143,151
6144,170
6145,166
6146,234
6147,79
6148,162
6149,262
6150,4
6151,138
6152,182
6153,239
6154,43
6155,229
6156,79
6157,264
6158,238
6159,138
6160,238
6161,186
6162,162
6163,151
6164,88
6165,137
6166,237
6167,163
6168,264
6169,238
6170,68
6171,142
6172,163
6173,140
6174,262
6175,164
6176,132
6177,249
6178,162
6179,186
6180,164
6181,164
6182,79
6183,238
6184,162
6185,170
6186,141
6187,230
6188,237
6189,230
6190,79
6191,75
6192,230
6193,170
6194,211
6195,140
6196,264
6197,87
6198,161
6199,132
6200,142
6201,230
6202,100
6203,90
6204,161
6205,239
6206,164
6207,239
6208,186
6209,230
6210,249
6211,161
6212,163
6213,142
6214,161
6215,43
6216,48
6217,119
6218,113
6219,262
6220,236
6221,231
6222,236
6223,141
6224,230
6225,230
6226,163
6227,142
6228,43
6229,140
6230,163
6231,186
6232,233
6233,161
6234,186
6235,132
6236,79
6237,132
6238,231
6239,237
6240,43
6241,75
6242,68
6243,170
6244,234
6245,158
6246,132
6247,143
6248,50
6249,116
6250,100
6251,164
6252,107
6253,143
6254,132
6255,263
6256,142
6257,263
6258,211
6259,148
6260,43
6261,162
6262,211
6263,238
6264,163
6265,100
6266,161
6267,233
6268,239
6269,263
6270,239
6271,107
6272,170
6273,43
6274,262
6275,79
6276,186
6277,48
6278,137
6279,48
6280,142
6281,162
6282,100
6283,48
6284,97
6285,211
6286,162
6287,142
6288,151
6289,90
6290,263
6291,140
6292,144
6293,88
6294,43
6295,237
6296,107
6297,90
6298,79
6299,48
6300,181
6301,234
6302,237
6303,262
6304,142
6305,231
6306,161
6307,237
6308,264
6309,100
6310,246
6311,263
6312,125
6313,41
6314,186
6315,236
6316,164
6317,249
6318,142
6319,100
6320,50
6321,233
6322,144
6323,142
6324,170
6325,43
6326,263
6327,230
6328,163
6329,239
6330,151
6331,144
6332,233
6333,237
6334,239
6335,13
6336,142
6337,186
6338,170
6339,249
6340,239
6341,186
6342,161
6343,137
6344,229
6345,113
6346,107
6347,114
6348,114
6349,162
6350,162
6351,230
6352,264
6353,75
6354,236
6355,230
6356,113
6357,170
6358,90
6359,236
6360,75
6361,48
6362,246
6363,79
6364,231
6365,50
6366,161
6367,107
6368,140
6369,236
6370,234
6371,163
6372,263
6373,163
6374,79
6375,170
6376,79
6377,236
6378,229
6379,161
6380,231
6381,142
6382,48
6383,48
6384,75
6385,246
6386,148
6387,230
6388,231
6389,236
6390,142
6391,162
6392,161
6393,113
6394,231
6395,158
6396,148
6397,236
6398,43
6399,138
6400,164
6401,48
6402,236
6403,231
6404,238
6405,75
6406,151
6407,163
6408,79
6409,249
6410,142
6411,142
6412,79
6413,90
6414,236
6415,246
6416,79
6417,146
6418,237
6419,79
6420,229
6421,148
